step,net_worth,action
999,12386.229768773761,1.0
1000,12425.952380060926,1.0
1001,12389.724739420193,1.0
1002,12277.904555162391,1.0
1003,12305.618926769688,1.0
1004,12404.50215108943,1.0
1005,12384.15713697804,1.0
1006,12425.99107673835,1.0
1007,12418.130932114134,1.0
1008,12353.943526301944,1.0
1009,12370.913435084782,1.0
1010,12330.746283917933,1.0
1011,12288.63297302304,1.0
1012,12412.620902777415,1.0
1013,12380.176098310298,1.0
1014,12389.21885114947,1.0
1015,12402.930688457427,1.0
1016,12409.756404826585,1.0
1017,12498.554897480886,1.0
1018,12510.718867691854,1.0
1019,12531.435747435082,1.0
1020,12525.796414566483,1.0
1021,12529.824644304254,1.0
1022,12466.494228323816,1.0
1023,12525.799246030685,1.0
1024,12531.030848054226,1.0
1025,12596.548098219859,1.0
1026,12606.939571840496,1.0
1027,12659.857750129486,1.0
1028,12632.092412166556,1.0
1029,12605.55309820301,1.0
1030,12579.674459219885,1.0
1031,12576.680657737174,1.0
1032,12554.57730435646,1.0
1033,12532.114355022117,1.0
1034,12529.511295599254,1.0
1035,12514.309164299746,1.0
1036,12533.10536749275,1.0
1037,12551.672222085403,1.0
1038,12534.854268548064,1.0
1039,12529.906756766106,1.0
1040,12467.503173401059,1.0
1041,12502.0215534853,1.0
1042,12528.933676902087,1.0
1043,12557.497487769926,1.0
1044,12564.149541001372,1.0
1045,12560.630974819926,1.0
1046,12475.411452916707,1.0
1047,12505.4665015975,1.0
1048,12487.273400279482,1.0
1049,12473.15571976927,1.0
1050,12506.622682813238,1.0
1051,12482.207910822448,1.0
1052,12510.451766235485,1.0
1053,12521.552049727972,1.0
1054,12505.130501178885,1.0
1055,12504.690680406206,1.0
1056,12540.212342639286,1.0
1057,12447.391283175617,1.0
1058,12449.093936982305,1.0
1059,12413.577937677625,1.0
1060,12430.264700040281,1.0
1061,12367.873386353442,1.0
1062,12352.420198561374,1.0
1063,12295.953251806117,1.0
1064,12355.712247606674,1.0
1065,12301.196179686463,1.0
1066,12298.943278003224,1.0
1067,12367.426015009554,1.0
1068,12390.185324263688,1.0
1069,12338.659282540586,1.0
1070,12321.040024634136,1.0
1071,12473.706911467221,1.0
1072,12545.578911123113,1.0
1073,12560.313850829323,1.0
1074,12406.773929200679,1.0
1075,12462.339526518363,1.0
1076,12496.921142636442,1.0
1077,12478.224984511906,1.0
1078,12502.78699264119,1.0
1079,12535.604606561545,1.0
1080,12535.737685379028,1.0
1081,12569.902132438046,1.0
1082,12588.287773321785,1.0
1083,12566.988555774386,1.0
1084,12554.480090752199,1.0
1085,12551.891188650345,1.0
1086,12562.684730187637,1.0
1087,12529.136598503215,1.0
1088,12490.287965833008,1.0
1089,12539.221330168653,1.0
1090,12539.614903692705,1.0
1091,12522.073982962505,1.0
1092,12504.47926441247,1.0
1093,12565.114126472788,1.0
1094,12513.253971973872,1.0
1095,12586.298197809314,1.0
1096,12581.727270766196,1.0
1097,12548.198959331186,1.0
1098,12526.886528284178,1.0
1099,12568.089051527488,1.0
1100,12526.998843030851,1.0
1101,12517.27653878324,1.0
1102,12506.398997141296,1.0
1103,12499.384516492017,1.0
1104,12486.833579506801,1.0
1105,12422.751881691482,1.0
1106,12477.893703200292,1.0
1107,12504.769961403856,1.0
1108,12522.839422118393,1.0
1109,12484.753397139873,1.0
1110,12502.290542584473,1.0
1111,12497.843256144834,1.0
1112,12494.813589448897,1.0
1113,12430.848925487253,1.0
1114,12428.08824789049,1.0
1115,12442.637254780782,1.0
1116,12434.591177340642,1.0
1117,12408.710650714716,1.0
1118,12458.417948598857,1.0
1119,12436.036167904966,1.0
1120,12435.88987558787,1.0
1121,12459.098443828692,1.0
1122,12441.795366091443,1.0
1123,12462.501863799263,1.0
1124,12488.28706446373,1.0
1125,12472.781022673229,1.0
1126,12447.090204148824,1.0
1127,12458.6416342708,1.0
1128,12489.58670653236,1.0
1129,12473.723900252431,1.0
1130,12485.226251661577,1.0
1131,12479.064985558442,1.0
1132,12486.229533810418,1.0
1133,12521.650207153634,1.0
1134,12500.869147555164,1.0
1135,12554.412135611354,1.0
1136,12553.618381813449,1.0
1137,12548.261251543627,1.0
1138,12546.852126192525,1.0
1139,12540.053780643986,1.0
1140,12556.859464503115,1.0
1141,12653.549247887859,1.0
1142,12717.695125558419,1.0
1143,12747.538758245475,1.0
1144,12784.291163584941,1.0
1145,12665.228093898913,1.0
1146,12624.313436182789,1.0
1147,12550.132849381022,1.0
1148,12570.559032132864,1.0
1149,12585.942377141288,1.0
1150,12797.08277502731,1.0
1151,12860.647258715098,1.0
1152,12716.47665213024,1.0
1153,12692.204397170939,1.0
1154,12642.090312263139,1.0
1155,12516.53752662657,1.0
1156,12443.59145821679,1.0
1157,12447.208181823898,1.0
1158,12347.660507238135,1.0
1159,12470.679132414087,1.0
1160,12471.598414458274,1.0
1161,12450.784321110783,1.0
1162,12433.132973276712,1.0
1163,12438.920486105208,1.0
1164,12380.514930193112,1.0
1165,12478.872445992718,1.0
1166,12603.789096005285,1.0
1167,12659.155547007436,1.0
1168,12728.020531681012,1.0
1169,12730.982243236103,1.0
1170,12658.257972855465,1.0
1171,12747.50289303225,1.0
1172,12741.498301281617,1.0
1173,12742.304324757732,1.0
1174,12751.395212488334,1.0
1175,12754.272923938774,1.0
1176,12772.820902103416,1.0
1177,12860.13287605177,1.0
1178,12817.84873348337,1.0
1179,12777.006750015089,1.0
1180,12832.345830196628,1.0
1181,12818.484869107377,1.0
1182,12739.872097008378,1.0
1183,12687.582503772188,1.0
1184,12711.901005980118,1.0
1185,12719.477060362757,1.0
1186,12688.662235454478,1.0
1187,12709.575430049033,1.0
1188,12658.381613458943,1.0
1189,12618.277698325935,1.0
1190,12626.952360818874,1.0
1191,12725.271179941055,1.0
1192,12710.630622374905,1.0
1193,12829.968344088511,1.0
1194,12719.455352470542,1.0
1195,12929.77556955944,1.0
1196,12915.595596836785,1.0
1197,12880.549620589607,1.0
1198,12899.495891385304,1.0
1199,12908.455587941227,1.0
1200,12895.111840979505,1.0
1201,12866.173333015628,1.0
1202,12909.548533123125,1.0
1203,12907.682598214133,1.0
1204,12961.250125626739,1.0
1205,12992.05645614241,1.0
1206,13017.354644964164,1.0
1207,12869.454056204122,1.0
1208,12850.764504829387,1.0
1209,12829.934366518088,1.0
1210,12845.463060022203,1.0
1211,12871.78340742081,1.0
1212,12875.005613682466,1.0
1213,12956.146883313679,1.0
1214,13168.195237387083,1.0
1215,13164.976806411027,1.0
1216,13184.107122379843,1.0
1217,12877.383099790586,1.0
1218,12922.355245707902,1.0
1219,13120.330278876918,1.0
1220,13076.150942936107,1.0
1221,13097.479418946927,1.0
1222,13136.708411641575,1.0
1223,13245.996323081561,1.0
1224,13283.512279934117,1.0
1225,13279.422701805304,1.0
1226,13345.967773476197,1.0
1227,13504.147521110202,1.0
1228,13468.095431249983,1.0
1229,13395.31641922811,1.0
1230,13362.224153280178,1.0
1231,13415.305612671473,1.0
1232,13338.427584306783,1.0
1233,13388.225489045382,1.0
1234,13386.28310460294,1.0
1235,13407.636119970175,1.0
1236,13483.349472726522,1.0
1237,13399.48433453317,1.0
1238,13397.47965787829,1.0
1239,13444.952930507203,1.0
1240,13440.301778645033,1.0
1241,13470.498400535917,1.0
1242,13497.67573776627,1.0
1243,13432.52657794687,1.0
1244,13419.025212811248,1.0
1245,13389.441131009358,1.0
1246,13412.34295729498,1.0
1247,13493.923103877474,1.0
1248,13483.940304923299,1.0
1249,13449.402104589646,1.0
1250,13442.761377215003,1.0
1251,13421.89631751188,1.0
1252,13390.990885749146,1.0
1253,13392.353763851617,1.0
1254,13352.551871566802,1.0
1255,13375.434821424413,1.0
1256,13401.991124173172,1.0
1257,13450.28835288481,1.0
1258,13417.213075722091,1.0
1259,13177.420147756571,1.0
1260,13097.253845632184,1.0
1261,13244.909040828066,1.0
1262,13249.380866624124,1.0
1263,13160.947632851854,1.0
1264,13176.515966854797,1.0
1265,13218.094131015545,1.0
1266,13143.3208243742,1.0
1267,13133.894880046379,1.0
1268,13075.962178655987,1.0
1269,13081.562814847162,1.0
1270,13022.907146263908,1.0
1271,12965.031074157552,1.0
1272,12970.876160091486,1.0
1273,12984.474738831368,1.0
1274,13023.68957420501,1.0
1275,13091.639052119997,1.0
1276,13105.987968873358,1.0
1277,13075.859302123321,1.0
1278,13042.553732538854,1.0
1279,12997.583474264338,1.0
1280,13077.73750671052,1.0
1281,13066.920369638214,1.0
1282,13179.67210561841,1.0
1283,13193.392437318971,1.0
1284,13141.21138354385,1.0
1285,13118.699355496678,1.0
1286,13163.254332354927,1.0
1287,13159.70367624586,1.0
1288,13167.914922431102,1.0
1289,13158.535225351912,1.0
1290,13147.297143934939,1.0
1291,13163.363815637398,1.0
1292,13151.721778660964,1.0
1293,13146.230625752256,1.0
1294,13059.528360428694,1.0
1295,13018.623140926575,1.0
1296,12980.204890815041,1.0
1297,13005.855125019221,1.0
1298,13038.785053686248,1.0
1299,13058.954517017126,1.0
1300,13077.010764232056,1.0
1301,13059.948360951961,1.0
1302,13039.896875296157,1.0
1303,13008.947083927595,1.0
1304,12939.79517754824,1.0
1305,12942.485068539956,1.0
1306,12920.102344024663,1.0
1307,12957.988278866256,1.0
1308,12990.675645433328,1.0
1309,12989.610071072048,1.0
1310,12969.465147097584,1.0
1311,12922.708234911728,1.0
1312,12947.646827779852,1.0
1313,12970.47597981763,1.0
1314,12976.513605317285,1.0
1315,13013.19899933731,1.0
1316,13008.40816190785,1.0
1317,12982.959905483402,1.0
1318,13188.250498328487,1.0
1319,13168.702069479206,1.0
1320,13233.488801880774,1.0
1321,13234.092847577162,1.0
1322,13215.036149677591,1.0
1323,13243.524454833383,1.0
1324,13233.58979077064,1.0
1325,13246.723065560025,1.0
1326,13280.3514220635,1.0
1327,13300.435941468322,1.0
1328,13248.70320285849,1.0
1329,13254.280243514651,1.0
1330,13245.944412904528,1.0
1331,13261.547668299292,1.0
1332,13268.095901176674,1.0
1333,13240.155956254632,1.0
1334,13247.02508840822,1.0
1335,13290.191703986182,1.0
1336,13215.476914271674,1.0
1337,13188.964027307344,1.0
1338,13180.514938129147,1.0
1339,13183.954223312945,1.0
1340,13241.46692418007,1.0
1341,13210.078255860226,1.0
1342,13191.207490776576,1.0
1343,13220.722673616221,1.0
1344,13184.670583756002,1.0
1345,13093.936313409065,1.0
1346,13080.333959383579,1.0
1347,13155.167670594563,1.0
1348,13162.47567969943,1.0
1349,13158.937293268571,1.0
1350,13147.439660966427,1.0
1351,13234.29765682109,1.0
1352,13252.236870182345,1.0
1353,13268.497969093329,1.0
1354,13252.589859386173,1.0
1355,13238.928988433849,1.0
1356,13241.046923656802,1.0
1357,13269.34457688967,1.0
1358,13213.469406152592,1.0
1359,13305.931813484034,1.0
1360,13315.268094778794,1.0
1361,13317.088726260557,1.0
1362,13275.790877055786,1.0
1363,13274.250560530005,1.0
1364,13234.845073233442,1.0
1365,13158.298326180362,1.0
1366,13171.458971790365,1.0
1367,13160.726778644112,1.0
1368,13193.009245830328,1.0
1369,13128.08660314707,1.0
1370,13123.18533861374,1.0
1371,13151.722722482362,1.0
1372,13164.797480344912,1.0
1373,13168.196181208481,1.0
1374,13135.248319934844,1.0
1375,13146.020153579922,1.0
1376,13173.083288420803,1.0
1377,13142.726216891819,1.0
1378,13147.538762213491,1.0
1379,13152.537240351083,1.0
1380,13155.141243595346,1.0
1381,13055.65680504342,1.0
1382,12989.727104925722,1.0
1383,12939.542233412876,1.0
1384,12977.317741150597,1.0
1385,13008.608252044778,1.0
1386,12984.149120448159,1.0
1387,12920.055152954634,1.0
1388,12965.016916836543,1.0
1389,12986.468089629441,1.0
1390,12974.989333755313,1.0
1391,13021.024222569707,1.0
1392,13081.85634330275,1.0
1393,13066.26063847919,1.0
1394,13098.964993831474,1.0
1395,13052.809295877802,1.0
1396,12994.76711120494,1.0
1397,13008.947083927595,1.0
1398,13037.17395055542,1.0
1399,13032.976776786938,1.0
1400,13106.884599203931,1.0
1401,13110.208738176856,1.0
1402,13137.51160365349,1.0
1403,13141.5992941395,1.0
1404,13099.912590517682,1.0
1405,12999.193633573766,1.0
1406,13001.786310961223,1.0
1407,12928.980871940134,1.0
1408,12893.285546569341,1.0
1409,12842.446606825877,1.0
1410,12786.092918638693,1.0
1411,12773.360767944563,1.0
1412,12827.514408446943,1.0
1413,12859.28815589823,1.0
1414,12797.199808880987,1.0
1415,12756.206813988609,1.0
1416,12677.710131921885,1.0
1417,12765.497791856142,1.0
1418,12805.768763377057,1.0
1419,12808.707823218532,1.0
1420,12819.3088251901,1.0
1421,12815.846888292692,1.0
1422,12770.948360444621,1.0
1423,12688.345111463877,1.0
1424,12706.382482250794,1.0
1425,12760.228436976578,1.0
1426,12796.715628502476,1.0
1427,12791.333015054839,1.0
1428,12767.709165397753,1.0
1429,12744.831878468545,1.0
1430,12726.799226788631,1.0
1431,12750.558986727401,1.0
1432,12551.918559470962,1.0
1433,12586.2764899171,1.0
1434,12671.91129323658,1.0
1435,12641.528738529782,1.0
1436,12634.219785603515,1.0
1437,12640.452782133096,1.0
1438,12560.082614586174,1.0
1439,12562.395920839053,1.0
1440,12558.995332332679,1.0
1441,12500.920113910797,1.0
1442,12466.274317937476,1.0
1443,12525.975740632595,1.0
1444,12541.43836663867,1.0
1445,12508.449921044805,1.0
1446,12547.542059636367,1.0
1447,12533.588604049857,1.0
1448,12521.664364474642,1.0
1449,12508.337606298133,1.0
1450,12492.873092649259,1.0
1451,12503.52600479786,1.0
1452,12568.253276451193,1.0
1453,12578.321019331423,1.0
1454,12633.485492553846,1.0
1455,12631.329804474868,1.0
1456,12623.415862030817,1.0
1457,12606.3204250017,1.0
1458,12623.082693076403,1.0
1459,12648.478095502418,1.0
1460,12658.602467666686,1.0
1461,12668.42764844696,1.0
1462,12639.752466653848,1.0
1463,12635.65533795383,1.0
1464,12618.090821688615,1.0
1465,12579.380930764297,1.0
1466,12587.722424302825,1.0
1467,12610.182542172966,1.0
1468,12640.641546413215,1.0
1469,12628.973082437566,1.0
1470,12595.431557502947,1.0
1471,12597.488144334859,1.0
1472,12610.855486831595,1.0
1473,12556.218609772108,1.0
1474,12555.813710391249,1.0
1475,12574.13894670535,1.0
1476,12558.8660288008,1.0
1477,12595.464591251968,1.0
1478,12636.600103175833,1.0
1479,12650.541289084136,1.0
1480,12689.646641175308,1.0
1481,12692.972667791031,1.0
1482,12672.879653993601,1.0
1483,12699.690788520522,1.0
1484,12678.787032139971,1.0
1485,12744.946080858019,1.0
1486,12746.835611302025,1.0
1487,12762.631406262512,1.0
1488,12736.60269967669,1.0
1489,12731.90530056589,1.0
1490,12688.218639396195,1.0
1491,12664.334295032544,1.0
1492,12656.627049475223,1.0
1493,12664.879823802092,1.0
1494,12704.57695191144,1.0
1495,12731.79392964062,1.0
1496,12724.63693195985,1.0
1497,12634.867247084328,1.0
1498,12608.952742887981,1.0
1499,12569.905907723647,1.0
1500,12588.351009355625,1.0
1501,12539.988656967344,1.0
1502,12585.487455226197,1.0
1503,12617.160213787622,1.0
1504,12598.709449227239,1.0
1505,12612.460927034022,1.0
1506,12607.827707778462,1.0
1507,12615.570818549006,1.0
1508,12670.295470998752,1.0
1509,12677.95269402184,1.0
1510,12768.981436645767,1.0
1511,12788.612921778302,1.0
1512,12840.286199639897,1.0
1513,12863.96856622382,1.0
1514,12758.95050280016,1.0
1515,12743.192460695698,1.0
1516,12705.125312145192,1.0
1517,12739.57479326719,1.0
1518,12736.867913490261,1.0
1519,12705.587784631487,1.0
1520,12696.427997938637,1.0
1521,12708.893047176398,1.0
1522,12718.90604841539,1.0
1523,12719.661105535874,1.0
1524,12722.161288426068,1.0
1525,12735.886339233633,1.0
1526,12872.214733800885,1.0
1527,12879.541619333762,1.0
1528,12783.737140422789,1.0
1529,12799.000620113336,1.0
1530,12807.357214794269,1.0
1531,12834.619495950677,1.0
1532,12774.199825169699,1.0
1533,12729.408892961297,1.0
1534,12774.810477615889,1.0
1535,12730.49145610779,1.0
1536,12742.489313752249,1.0
1537,12756.58717401305,1.0
1538,12742.49120139505,1.0
1539,12747.692601133771,1.0
1540,12734.134606714115,1.0
1541,12727.743048189233,1.0
1542,12721.326006486535,1.0
1543,12723.709155523058,1.0
1544,12737.623914432144,1.0
1545,12784.664916859581,1.0
1546,12770.14611225411,1.0
1547,12695.151007583623,1.0
1548,12689.693832245337,1.0
1549,12656.10700388349,1.0
1550,12688.982190909283,1.0
1551,12720.993781353525,1.0
1552,12738.827286717911,1.0
1553,12691.133159881258,1.0
1554,12679.105099951976,1.0
1555,12674.512465016644,1.0
1556,12637.828014818018,1.0
1557,12676.57660241976,1.0
1558,12657.820983546986,1.0
1559,12648.33746611373,1.0
1560,12682.149867790318,1.0
1561,12657.768129548553,1.0
1562,12683.688296673303,1.0
1563,12690.655586252551,1.0
1564,12705.945492942314,1.0
1565,12642.582987034255,1.0
1566,12618.868530522714,1.0
1567,12626.735281896736,1.0
1568,12645.74006961927,1.0
1569,12672.878710172201,1.0
1570,12643.792966069828,1.0
1571,12664.15591278783,1.0
1572,12763.436485917226,1.0
1573,12627.816901221826,1.0
1574,12641.372064177282,1.0
1575,12628.359598527173,1.0
1576,12475.057519891483,1.0
1577,12472.340258079148,1.0
1578,12444.071863309697,1.0
1579,12312.236058609313,1.0
1580,12139.374225267535,1.0
1581,12267.30072172662,1.0
1582,12262.44287297772,1.0
1583,12263.176222205988,1.0
1584,12310.544730659434,1.0
1585,12303.348092479839,1.0
1586,12347.119697575588,1.0
1587,12382.126977145343,1.0
1588,12416.400907486828,1.0
1589,12437.8133836023,1.0
1590,12462.670807829974,1.0
1591,12461.515570435635,1.0
1592,12504.984208861793,1.0
1593,12521.139599775908,1.0
1594,12525.038525981796,1.0
1595,12555.451282973418,1.0
1596,12534.343661170338,1.0
1597,12576.091713183197,1.0
1598,12657.98332082789,1.0
1599,12696.108042483831,1.0
1600,12655.756846143868,1.0
1601,12675.553500021508,1.0
1602,12624.275683326765,1.0
1603,12590.703956107327,1.0
1604,12621.905747789851,1.0
1605,12610.817733975571,1.0
1606,12621.753792544356,1.0
1607,12598.996370933022,1.0
1608,12625.967011276645,1.0
1609,12618.944980056162,1.0
1610,12628.369036741178,1.0
1611,12669.445087916807,1.0
1612,12663.213035208628,1.0
1613,12670.143515753252,1.0
1614,12723.17967171732,1.0
1615,12668.896727683059,1.0
1616,12654.326956721954,1.0
1617,12666.607960786596,1.0
1618,12702.578882006364,1.0
1619,12703.081938812888,1.0
1620,12741.161357041601,1.0
1621,12758.716435092812,1.0
1622,12737.101981197611,1.0
1623,12752.384337316169,1.0
1624,12727.324935308767,1.0
1625,12732.463099013647,1.0
1626,12757.444163844799,1.0
1627,12772.655733358313,1.0
1628,12787.282133603452,1.0
1629,12777.335199862502,1.0
1630,12784.08446669821,1.0
1631,12751.664201587508,1.0
1632,12742.127830155818,1.0
1633,12768.357570699967,1.0
1634,12738.3412186966,1.0
1635,12741.932459125894,1.0
1636,12759.18268286471,1.0
1637,12737.91555524493,1.0
1638,12738.462027835878,1.0
1639,12736.479059073212,1.0
1640,12730.119590475952,1.0
1641,12701.873847420115,1.0
1642,12728.165880176704,1.0
1643,12767.920581391489,1.0
1644,12772.123418088373,1.0
1645,12760.81549388775,1.0
1646,12785.189681558317,1.0
1647,12803.899053182464,1.0
1648,12828.721556018312,1.0
1649,12815.790259008656,1.0
1650,12844.150204453965,1.0
1651,12840.802469946027,1.0
1652,12823.606987848447,1.0
1653,12845.867959403062,1.0
1654,12778.048728841357,1.0
1655,12773.633532329337,1.0
1656,12770.292404571204,1.0
1657,12748.711928246423,1.0
1658,12752.720337734781,1.0
1659,12764.588891847361,1.0
1660,12739.228410813168,1.0
1661,12730.759501385559,1.0
1662,12768.65959354816,1.0
1663,12752.698629842569,1.0
1664,12796.87607814058,1.0
1665,12879.767192648509,1.0
1666,12948.287682510861,1.0
1667,13018.297522543366,1.0
1668,13017.231948182085,1.0
1669,12929.77556955944,1.0
1670,13000.31111811208,1.0
1671,13003.401189377653,1.0
1672,13010.843221121406,1.0
1673,13088.167677008581,1.0
1674,13101.289625941161,1.0
1675,13115.610228052505,1.0
1676,13132.76795729406,1.0
1677,13285.8340805796,1.0
1678,13310.4225157081,1.0
1679,13320.780955579716,1.0
1680,13278.604408650983,1.0
1681,13263.462681921113,1.0
1682,13246.835380306698,1.0
1683,13236.818603782101,1.0
1684,13232.049474244855,1.0
1685,13205.706475132634,1.0
1686,13228.92448158746,1.0
1687,13192.979043545507,1.0
1688,13178.180867805459,1.0
1689,13229.661606101332,1.0
1690,13204.874968478704,1.0
1691,13233.587903127836,1.0
1692,13252.491701960509,1.0
1693,13205.076946258434,1.0
1694,13122.28965210457,1.0
1695,13170.05928465327,1.0
1696,13134.44324028013,1.0
1697,13133.326699563217,1.0
1698,13202.310605733266,1.0
1699,13231.777653681482,1.0
1700,13284.172954914538,1.0
1701,13272.46296279726,1.0
1702,13256.12918963843,1.0
1703,13322.154215717594,1.0
1704,13267.928844788767,1.0
1705,13241.349890326395,1.0
1706,13249.98774378471,1.0
1707,13255.535525977451,1.0
1708,13236.181524336693,1.0
1709,13224.738633675786,1.0
1710,13240.078562899784,1.0
1711,13222.166720359146,1.0
1712,13237.785076896318,1.0
1713,13200.793884742498,1.0
1714,13213.272147479864,1.0
1715,13198.65141016313,1.0
1716,13254.55867082783,1.0
1717,13250.829632474048,1.0
1718,13272.899952105741,1.0
1719,13257.075842503236,1.0
1720,13221.27764059978,1.0
1721,13166.350066548903,1.0
1722,13144.910219612813,1.0
1723,13137.071782880808,1.0
1724,13156.892976114865,1.0
1725,13108.779792576343,1.0
1726,13100.951737879745,1.0
1727,13125.323094086105,1.0
1728,13132.677350439602,1.0
1729,13109.723613976945,1.0
1730,13095.773933676039,1.0
1731,13030.479425360945,1.0
1732,13019.011051522222,1.0
1733,13016.811003837416,1.0
1734,13036.396241721322,1.0
1735,13003.11426767187,1.0
1736,13014.970552106242,1.0
1737,12987.870608230736,1.0
1738,12965.618131068726,1.0
1739,12914.612134937357,1.0
1740,12925.193316659514,1.0
1741,12935.130812186459,1.0
1742,13000.596152175063,1.0
1743,12929.109231650615,1.0
1744,13016.545790023847,1.0
1745,13082.107399795312,1.0
1746,12994.394301751701,1.0
1747,12901.062634910306,1.0
1748,12802.58147850722,1.0
1749,12793.000747469703,1.0
1750,12792.564701982627,1.0
1751,12766.110331945132,1.0
1752,12539.724386975176,1.0
1753,12536.80514738311,1.0
1754,12520.805487000094,1.0
1755,12597.641043401756,1.0
1756,12613.020613124578,1.0
1757,12564.422305386146,1.0
1758,12649.231264980099,1.0
1759,12672.274664475814,1.0
1760,12653.483180389816,1.0
1761,12664.465486207228,1.0
1762,12669.738616372395,1.0
1763,12689.728753637159,1.0
1764,12667.11479287872,1.0
1765,12652.635628772076,1.0
1766,12681.425012954656,1.0
1767,12737.737173000216,1.0
1768,12779.632461151568,1.0
1769,12732.188446986072,1.0
1770,12708.280507087406,1.0
1771,12698.2486294204,1.0
1772,12736.182699153422,1.0
1773,12758.96654776397,1.0
1774,12775.72126526747,1.0
1775,12813.813896995794,1.0
1776,12784.786669820258,1.0
1777,12741.782391523198,1.0
1778,12730.163006260378,1.0
1779,12712.603209102166,1.0
1780,12729.78830916434,1.0
1781,12719.788521424955,1.0
1782,12697.660628687825,1.0
1783,12694.212849111422,1.0
1784,12696.440267616847,1.0
1785,12668.31910898589,1.0
1786,12686.399895557233,1.0
1787,12694.86691734204,1.0
1788,12691.438958015051,1.0
1789,12687.062458180459,1.0
1790,12674.450172804203,1.0
1791,12665.786836168072,1.0
1792,12619.46313800509,1.0
1793,12637.62320557409,1.0
1794,12672.010394483646,1.0
1795,12642.153548296981,1.0
1796,12672.18877672836,1.0
1797,12723.079626648856,1.0
1798,12736.755598743588,1.0
1799,12735.0520011155,1.0
1800,12762.759765972993,1.0
1801,12735.824047021193,1.0
1802,12743.071651556422,1.0
1803,12742.168414476046,1.0
1804,12752.57404541769,1.0
1805,12814.701089112361,1.0
1806,12738.19870166511,1.0
1807,12736.66593571053,1.0
1808,12708.781676251127,1.0
1809,12674.708779867968,1.0
1810,12699.45577699177,1.0
1811,12681.39669831264,1.0
1812,12719.971622776671,1.0
1813,12747.293364681318,1.0
1814,12764.408621959847,1.0
1815,12753.095978652223,1.0
1816,12753.487664533472,1.0
1817,12768.274514416715,1.0
1818,12743.58697804115,1.0
1819,12720.500162761009,1.0
1820,12652.28452721105,1.0
1821,12661.734067073883,1.0
1822,12716.793776120841,1.0
1823,12756.721196651937,1.0
1824,12736.825441527233,1.0
1825,12783.428510824791,1.0
1826,12779.856146823511,1.0
1827,12796.326774085426,1.0
1828,12852.401091138034,1.0
1829,12873.419049908054,1.0
1830,12876.56386281486,1.0
1831,12934.043529932966,1.0
1832,12948.323547724085,1.0
1833,12920.037220348024,1.0
1834,12906.562282211618,1.0
1835,12912.56309867665,1.0
1836,12889.18369876232,1.0
1837,12945.914915509748,1.0
1838,12991.029578458554,1.0
1839,12977.917067739982,1.0
1840,13019.11675951909,1.0
1841,13017.78880280844,1.0
1842,13078.309462479285,1.0
1843,13126.154600740037,1.0
1844,13141.941901307917,1.0
1845,13109.374400058721,1.0
1846,13011.145243969599,1.0
1847,12901.755399818348,1.0
1848,12955.406927335605,1.0
1849,12947.539232140183,1.0
1850,12984.85509885581,1.0
1851,12997.904373540543,1.0
1852,12966.884739388335,1.0
1853,12941.319449110211,1.0
1854,12906.391450538107,1.0
1855,12897.405326982971,1.0
1856,12874.395905057678,1.0
1857,12825.167124623642,1.0
1858,12800.454105070263,1.0
1859,12762.454911660598,1.0
1860,12746.209857713426,1.0
1861,12727.155047456657,1.0
1862,12666.515466289338,1.0
1863,12593.341936922012,1.0
1864,12519.53227193068,1.0
1865,12541.680928738624,1.0
1866,12614.267401194775,1.0
1867,12647.0397116879,1.0
1868,12607.930584311127,1.0
1869,12630.906972487399,1.0
1870,12591.732721433986,1.0
1871,12630.737084635291,1.0
1872,12665.966162234185,1.0
1873,12658.009747827105,1.0
1874,12667.57065861521,1.0
1875,12707.290438438173,1.0
1876,12739.008500426828,1.0
1877,12736.122294583784,1.0
1878,12680.876652720906,1.0
1879,12681.727035802849,1.0
1880,12678.90689745785,1.0
1881,12648.358230184544,1.0
1882,12596.308367584106,1.0
1883,12665.70189224202,1.0
1884,12626.246382411224,1.0
1885,12617.2838543911,1.0
1886,12639.037993853592,1.0
1887,12660.919549205162,1.0
1888,12615.727492901506,1.0
1889,12604.238354991969,1.0
1890,12518.65263038532,1.0
1891,12541.004208794391,1.0
1892,12663.495237807409,1.0
1893,12695.28880550811,1.0
1894,12662.63730415426,1.0
1895,12671.28176436238,1.0
1896,12678.201862871598,1.0
1897,12636.5453615346,1.0
1898,12651.43603177191,1.0
1899,12697.04336949183,1.0
1900,12693.841927300986,1.0
1901,12672.01605741205,1.0
1902,12649.675804859784,1.0
1903,12641.812828771364,1.0
1904,12654.28826004453,1.0
1905,12684.234769264252,1.0
1906,12674.471880696417,1.0
1907,12657.925747722451,1.0
1908,12655.07163180703,1.0
1909,12598.37911173703,1.0
1910,12582.102911683636,1.0
1911,12575.86047694005,1.0
1912,12564.287338925858,1.0
1913,12627.129799242188,1.0
1914,12611.571847274652,1.0
1915,12594.405623640492,1.0
1916,12596.384817117556,1.0
1917,12604.31386070402,1.0
1918,12636.187653223771,1.0
1919,12643.714628893578,1.0
1920,12647.840072235611,1.0
1921,12658.200399750029,1.0
1922,12640.018624288818,1.0
1923,12636.2291813654,1.0
1924,12595.390973182723,1.0
1925,12634.785134622474,1.0
1926,12651.116076317103,1.0
1927,12783.025499086734,1.0
1928,12800.897701128546,1.0
1929,12798.590057804073,1.0
1930,12800.799543702882,1.0
