datetime,open,high,low,close,volume,timestamp,sma_7,sma_25,sma_99,rsi_14,macd,macd_signal,macd_hist,volume_sma_20,roc_12,market_regime
2019-05-17 00:00:00,264.35,268.74,223.43,244.3,1529892.56898,1558051200,221.02857142857144,180.06239999999997,153.29717171717172,73.68757358092931,20.35247002664974,11.335230208766427,9.017239817883313,570736.8651429999,0.49831340079730135,-2.0
2019-05-18 00:00:00,244.31,248.0,230.62,233.6,673218.09982,1558137600,227.22857142857146,182.64,154.45222222222222,67.49485154328707,20.7041404794428,13.209012262901702,7.495128216541097,596748.9550435,0.35028901734104045,-2.0
2019-05-19 00:00:00,233.57,264.0,231.77,259.51,823859.06342,1558224000,237.42857142857142,186.42919999999998,155.86959595959596,73.33801603602825,22.810615729016348,15.129332956124632,7.681282772891716,625762.3107655,0.5339283603262797,-2.0
2019-05-20 00:00:00,259.37,259.49,238.0,250.37,666889.82241,1558310400,245.21857142857144,190.2552,157.13474747474748,68.64989008498844,23.471921229633608,16.79785061082643,6.674070618807178,643853.9895595,0.4654375182908985,-2.0
2019-05-21 00:00:00,250.48,262.0,246.06,253.43,580249.69753,1558396800,250.50857142857143,194.0744,158.47353535353537,69.35616398520057,23.966654357129954,18.231611360087136,5.735042997042818,663240.5930545001,0.4829139847864248,-2.0
2019-05-22 00:00:00,253.35,260.18,239.63,243.64,592848.95605,1558483200,249.87142857142857,197.4476,159.69808080808082,64.36043351635331,23.30017285465979,19.245323659001667,4.054849195658125,678407.0898445001,0.40905673471748294,-2.0
2019-05-23 00:00:00,243.68,247.34,231.1,244.56,600193.89368,1558569600,247.0585714285714,200.916,160.93747474747474,64.61835161323137,22.585862015349477,19.91343133027123,2.672430685078247,687598.908467,0.2858044164037856,-2.0
2019-05-24 00:00:00,244.63,254.35,241.54,248.87,447066.92596,1558656000,247.71142857142857,204.66640000000004,162.2349494949495,65.86466621421101,22.11264569377755,20.353274202972496,1.759371490805055,694305.8255905,0.32300249853808927,-2.0
2019-05-25 00:00:00,248.84,257.33,247.22,250.22,332544.38731,1558742400,250.08571428571426,208.20199999999997,163.53343434343435,66.26550069267441,21.597588510850528,20.602137064548103,0.9954514463024253,702131.5897335,0.2776756535947713,-2.0
2019-05-26 00:00:00,250.17,269.4,245.11,264.45,450090.22324,1558828800,250.79142857142855,212.37239999999997,164.96555555555557,70.23328166281954,22.083084011282608,20.898326453895002,1.1847575573876057,699309.6937565,0.22204251386321627,-2.0
2019-05-27 00:00:00,264.35,279.59,260.0,270.53,635463.50204,1558915200,253.67142857142855,216.72119999999998,166.3471717171717,71.76154340138338,22.696813146820176,21.25802379248004,1.4387893543401375,694458.024928,0.09040709391374446,-2.0
2019-05-28 00:00:00,270.7,275.95,264.45,271.03,409443.69364,1559001600,256.18571428571425,220.84,167.61323232323232,71.88936040076217,22.958887960739133,21.59819662613186,1.3606913346072744,700108.394918,0.025657521286660323,-2.0
